c,f
109722,1.0027192
109723,1.0056309
109724,0.9978946
109725,1.000204
109726,0.99887383
109727,1.0000015
109728,1.0024107
109729,1.0006446
109730,1.0029588
109731,1.0029372
109732,0.9974373
109733,0.9983862
109734,1.0010664
109735,1.000338
109736,0.99778336
109737,1.0013676
109738,0.9998893
109739,1.0028903
109740,1.0004376
109741,1.0004025
109742,0.99963486
109743,0.997764
109744,0.99831533
109745,0.9974198
109746,0.9984742
109747,0.99650323
109748,1.0017409
109749,0.99822783
109750,1.0014309
109751,0.99767184
109752,0.99775183
109753,0.99755776
109754,1.0022879
109755,1.0001637
109756,0.9982936
109757,1.0001495
109758,0.99436504
109759,1.0021405
109760,1.0008425
109761,1.0025333
109762,0.9990036
109763,1.0042305
109764,0.9980222
109765,1.0011963
109766,0.99725133
109767,0.9985017
109768,1.001875
109769,0.99856615
109770,1.0006402
109771,1.0034885
109772,1.0103054
109773,1.014253
109774,1.0148063
109775,1.0042216
109776,1.012422
109777,1.0025629
109778,1.0026828
109779,1.0034975
109780,1.0025362
109781,1.0017334
109782,1.0060487
109783,1.0018194
109784,1.0054017
109785,1.0066108
109786,0.9991233
109787,1.0031419
109788,1.0028722
109789,1.0005912
109790,1.0025129
109791,1.0024605
109792,1.0012759
109793,0.999862
109794,0.99755716
109795,1.0014503
109796,0.9989951
109797,0.99702233
109798,1.0025551
109799,1.0002623
109800,1.0011071
109801,0.99833256
109802,0.9993121
109803,1.0044625
109804,1.0022708
109805,1.0032426
109806,0.99821866
109807,1.0003042
109808,0.99715364
109809,1.0028425
109810,0.9932092
109811,1.0050391
109812,1.0025891
109813,0.99648196
109814,0.9996333
109815,1.0002236
109816,0.9974221
109817,1.0002415
109818,1.0032345
109819,1.0048894
109820,0.9947519
109821,1.0040915
109822,1.0052775
109823,1.005815
109824,1.0017304
109825,0.9970053
109826,1.0014092
109827,1.0029218
109828,0.9971784
109829,0.99982107
109830,1.0041527
109831,0.9990654
109832,0.999701
109833,1.0048268
109834,0.99964106
109835,1.0007173
109836,0.9987943
109837,1.0056386
109838,0.9999022
109839,1.0064298
109840,1.0043503
109841,0.995111
109842,1.0061185
109843,1.0073272
109844,0.9951191
109845,1.0004674
109846,1.009816
109847,0.9937339
109848,1.0025029
109849,1.000552
109850,1.007166
109851,0.9972167
109852,1.0030402
109853,1.0078669
109854,1.002446
109855,1.001266
