c,f
184095,1.000108
184096,1.0000771
184097,1.0000519
184098,1.0000924
184099,1.0000358
184100,1.0001026
184101,1.0000256
184102,1.00004
184103,1.0001688
184104,1.0000708
184105,1.000169
184106,1.0001532
184107,1.0002155
184108,1.0000782
184109,1.0002071
184110,1.0002775
184111,1.0000328
184112,1.0000039
184113,1.0000266
184114,1.0002027
184115,1.0001527
184116,1.0001895
184117,1.0002937
184118,0.9999675
184119,1.0000281
184120,1.0000426
184121,1.0000694
184122,1.0000094
184123,1.0002482
184124,0.9999242
184125,0.9999674
184126,1.0001131
184127,1.0001916
184128,1.0001429
184129,0.9999919
184130,1.000077
184131,1.0000978
184132,0.9999918
184133,1.0000149
184134,1.0000105
184135,1.0000694
184136,1.000134
184137,0.9998331
184138,0.99991304
