c,f
127784,1.0004954
127785,1.0004858
127786,1.0005623
127787,1.0006386
127788,1.0003089
127789,1.0016367
127790,1.0011318
127791,1.0008843
127792,1.0007126
127793,1.001064
127794,1.0169241
127795,1.0393702
127796,1.0140165
127797,1.0083781
127798,1.007787
127799,1.0063112
127800,1.0065565
127801,1.0049739
127802,1.004602
127803,1.0035645
127804,1.0020913
127805,1.0019277
127806,1.0013287
127807,1.0012337
127808,1.0009418
127809,1.0011739
127810,0.99973786
127811,0.9997169
127812,1.0014641
127813,1.0024594
127814,1.0005256
127815,0.9997863
127816,0.99972886
127817,0.99993867
127818,0.9994267
127819,1.0001572
127820,0.9997976
127821,0.9989904
127822,1.0000931
127823,0.99856925
127824,0.9990817
127825,0.9994112
127826,0.9999188
127827,1.0001925
127828,0.9997729
127829,0.99962837
127830,0.9998668
127831,1.000415
127832,1.0012889
127833,1.0000297
127834,0.9996945
