c,f
148019,0.9909863
148020,1.0046412
148021,1.0007362
148022,0.99663454
148023,1.000826
148024,1.0048094
148025,1.0096837
148026,0.99877334
148027,1.0028762
148028,1.014316
148029,1.1132334
148030,1.1780338
148031,1.1472199
148032,1.1204003
148033,1.1410515
148034,1.1390374
148035,1.1117833
148036,1.1044121
148037,1.0845848
148038,1.0749226
148039,1.0690641
148040,1.0487301
148041,1.0442169
148042,1.0427953
148043,1.0474578
148044,1.0544609
148045,1.0425942
148046,1.0415316
148047,1.0445693
148048,1.0373752
148049,1.0314116
148050,1.0319033
148051,1.0225796
148052,1.0333765
148053,1.013965
148054,1.0126215
148055,1.0312225
148056,1.0236368
148057,1.0341986
148058,1.0047606
148059,1.0132637
148060,1.0202535
148061,1.0123452
148062,1.0253354
148063,1.0156462
148064,1.0303928
148065,1.0179918
148066,1.0166543
148067,1.017191
148068,1.0200733
148069,1.0041516
148070,1.0092486
148071,1.0170374
148072,1.0164276
148073,1.013068
148074,1.00675
148075,1.0027109
148076,1.0179515
148077,1.0146577
148078,1.0197136
148079,1.0177021
148080,1.0139222
148081,1.0234222
