c,f
225546,1.1814828
225547,1.0593663
225548,1.049347
225549,1.0124764
225550,1.0285561
225551,1.0279968
225552,1.0326082
225553,1.0978968
225554,1.0284504
225555,1.0583916
225556,1.0507804
225557,1.0725932
225558,1.0303596
225559,0.9900121
225560,1.0309566
225561,1.0389342
225562,1.048941
225563,1.0275868
225564,1.0248557
225565,1.0397642
225566,0.9752591
225567,1.018125
225568,1.0168381
225569,1.03765
225570,0.98376614
225571,1.023686
225572,1.0444534
225573,1.0399151
225574,1.0549538
225575,1.0380579
225576,1.0198205
225577,1.0338073
225578,1.0322243
225579,0.98148566
225580,1.0076745
225581,0.99337244
225582,0.9724792
225583,0.93913084
225584,0.9674499
225585,0.96112376
225586,0.98462874
225587,0.9784687
225588,0.9842299
225589,0.98155713
