c,f
81329,1.0105346
81330,1.013243
81331,1.0137801
81332,1.0210987
81333,0.97999465
81334,1.0081981
81335,1.0164043
81336,0.98304874
81337,0.99668
81338,0.9988041
81339,0.9899375
81340,1.0249454
81341,0.9883923
81342,0.9860746
81343,1.027299
81344,0.9993617
81345,1.0118716
81346,1.0104
81347,0.97619367
81348,0.9753845
81349,0.9905476
81350,0.9520946
81351,1.0246505
81352,1.019911
81353,1.0200415
81354,0.99547076
81355,0.9839525
81356,1.0042787
81357,1.0423938
81358,1.010766
81359,1.0047091
81360,1.028132
81361,0.97460175
81362,0.99146557
81363,1.0054327
81364,0.99687344
81365,0.98323894
81366,1.0003159
81367,0.99174756
81368,1.003469
81369,1.0062102
81370,0.9961392
81371,0.99121696
81372,1.0012625
81373,0.9959127
81374,0.99996436
81375,0.98892623
81376,1.0035808
81377,1.0065037
81378,1.0047005
81379,1.0241864
81380,1.0257553
81381,1.0233111
81382,0.955824
81383,1.0022805
81384,0.9954836
81385,0.9905944
81386,0.9909216
81387,1.0078795
81388,1.0267282
81389,0.97420275
81390,1.0070138
81391,1.0126351
81392,0.99883425
81393,1.0168588
81394,0.98520625
81395,1.0344278
81396,0.9920523
81397,1.009679
81398,1.0062771
81399,1.0094551
81400,1.0040249
81401,0.98917514
81402,0.9889274
81403,0.9930391
81404,0.97742975
81405,1.0142907
81406,0.9617366
81407,0.9946983
81408,0.99958986
81409,1.0230614
81410,0.999592
81411,0.97571886
81412,1.0041509
81413,0.97583926
81414,0.98420835
81415,1.0034583
81416,0.9969212
81417,0.97338057
81418,0.98812556
81419,1.021785
81420,1.0066756
81421,1.0074015
81422,1.042546
81423,0.99876386
81424,1.0238461
81425,0.9966941
81426,1.0016818
81427,1.0007956
81428,0.99938536
81429,1.0215887
81430,0.9701568
81431,0.9993051
81432,1.0333107
81433,0.9955645
81434,1.0081732
81435,0.9900339
81436,1.0237429
81437,1.0019928
81438,1.0039237
81439,0.98069686
81440,1.0150009
81441,0.9963638
81442,0.98583794
81443,0.96288514
81444,1.0080419
81445,0.9986965
81446,1.0021056
81447,0.9786563
81448,0.9999743
81449,1.0275432
81450,0.99449325
81451,1.0027378
81452,1.0150479
81453,1.0079533
81454,0.9787611
81455,0.96150196
81456,0.9926943
81457,0.9901166
81459,1.007734
81460,0.99901843
81461,1.0184307
81462,0.9984125
