c,f
312598,0.98535395
312599,1.0272682
312600,1.0076265
312601,1.0201485
312602,1.0148952
312603,0.9756263
312604,1.0036057
312605,1.0021513
312606,1.0037912
312607,1.0107139
312608,1.532607
312609,1.9507247
312610,1.6341486
312611,1.4168378
312612,1.3590971
312613,1.295726
312614,1.2232198
312615,1.2196594
312616,1.1949846
312617,1.1859832
312618,1.1630456
312619,1.1514807
312620,1.1337769
312621,1.104278
312622,1.0843022
312623,1.0966312
312624,1.0837642
312625,1.0835866
312626,1.0739132
312627,1.0562131
312628,1.0722015
312629,1.0624046
312630,1.0390589
312631,1.0468074
312632,1.0385215
312633,1.0272127
312634,1.0254217
312635,1.0083678
312636,1.0195291
312637,1.0150526
312638,1.0257367
312639,0.9949078
312640,1.0404435
312641,1.0098263
312642,1.0287349
312643,1.0177124
312644,1.0300955
312645,1.0089301
312646,1.0077215
312647,0.99625915
312648,1.0165834
312649,1.0147485
312650,1.0014764
312651,0.9975666
312652,1.018184
312653,1.0102617
312654,0.9965672
312655,1.006469
312656,1.0061103
312657,0.99658936
