c,f
163091,1.0100908
163092,1.0012811
163093,1.0010427
163094,0.9985014
163095,1.0015045
163096,0.9731646
163097,0.9839956
163098,0.99285734
163099,1.0112231
163100,1.0316364
163101,0.99688315
163102,0.9993728
163103,0.98893034
163104,0.99324656
163105,0.98527825
163106,1.0009092
163107,1.0146128
163108,1.0027844
163109,0.995423
163110,0.9944594
163111,0.9970973
163112,1.0154517
163113,0.9848469
163114,0.99999166
163115,1.0029336
163116,0.98909676
163117,0.99680567
163118,0.9847806
163119,1.0100684
163120,1.0102934
163121,0.9906585
163122,0.98754865
163123,1.014714
163124,0.9813405
163125,0.9972995
163126,1.0044233
163127,1.0017915
163128,0.99962246
163129,1.0062932
163130,0.99732727
163131,1.0007755
163132,1.0022792
163133,0.99543864
163134,1.0014199
163135,1.0064063
163136,0.98702484
163137,0.988342
163138,0.9931043
163139,1.0029185
163140,1.021513
163141,1.1848806
163142,1.0968021
163143,1.0518978
163144,1.0419611
163145,1.0493819
163146,1.045054
163147,1.0348425
163148,1.0378007
163149,1.0515677
163150,1.0282471
163151,1.0312197
163152,1.0316529
163153,1.0287741
163154,1.0281359
163155,1.0364226
163156,1.0135953
163157,1.0316641
163158,1.0072058
163159,1.0213292
163160,1.0094345
163161,1.0171732
163162,1.0231613
163163,1.016375
163164,1.0033804
163165,1.0112313
163166,1.012506
163167,0.99955285
163168,1.0060258
163169,0.9991381
163170,1.0152506
163171,1.0138437
163172,1.0176111
163173,1.0036882
163174,0.98684156
163175,1.0069289
163176,1.012839
163177,1.0097703
163178,0.9828843
163179,1.0229375
163180,1.0144076
163181,1.0092205
163182,0.97966
163183,0.9838146
163184,0.9953914
163185,0.9924605
163186,0.9849709
163187,0.9948686
163188,0.9849919
163189,1.0001109
163190,0.9910869
163191,1.0037537
163192,0.9992321
163193,0.99952245
163194,1.0136596
163195,1.0017715
163196,1.00955
163197,1.0013974
163198,1.0028293
163199,1.0004749
163200,0.98681194
163201,0.9985281
163202,0.99211574
163203,0.9811511
163204,1.0109235
163205,0.9925524
163206,1.000894
163207,1.0008951
163208,1.0044161
163209,1.0016837
163210,0.9845461
163211,1.0081989
163212,1.0022999
163213,1.0100707
163214,1.0048085
163215,1.002702
163216,1.003095
163217,1.0025566
163218,0.9954852
163219,1.0027192
163220,1.0074334
163221,0.99791604
163222,1.018653
163223,1.0019563
163224,0.99629205
163225,1.0093218
163226,1.0069423
163227,1.0081481
163228,0.9992247
163229,0.99520844
163230,0.9975197
163231,0.9965721
163232,0.9950943
163233,0.98914605
163234,0.9932554
163235,1.0149237
163236,1.0179467
