c,f
228790,1.0002295
228791,0.9967744
228792,1.0002744
228793,0.9991731
228794,0.9961276
228795,0.99876523
228796,0.99848497
228797,1.004257
228798,1.0261016
228799,1.0108383
228800,1.0265441
228801,1.0160586
228802,1.0182185
228803,1.0080407
228804,1.0087916
228805,1.0073671
228806,1.0027947
228807,1.0064174
228808,1.0010098
228809,1.0032692
228810,1.005189
228811,1.0051242
228812,1.0008321
228813,1.0061473
228814,1.0059367
228815,1.002382
228816,1.0015285
228817,1.0020294
228818,1.0003605
228819,0.9988496
228820,1.0006957
228821,0.9973391
228822,0.9992696
