c,f
162273,1.004306
162274,1.0069644
162275,0.99891865
162276,1.0028487
162277,1.0134133
162278,1.004356
162279,1.0006835
162280,1.0073149
162281,1.0093588
162282,1.002629
162283,1.4037879
162284,13.464151
162285,9.218651
162286,5.831339
162287,3.7608848
162288,2.898402
162289,2.5078306
162290,2.343421
162291,2.2046802
162292,2.0455973
162293,1.9279579
162294,1.8518589
162295,1.7866341
162296,1.71127
162297,1.6335044
162298,1.6133718
162299,1.5181814
162300,1.4799889
162301,1.429573
162302,1.3788464
162303,1.340664
162304,1.3189971
162305,1.273172
162306,1.2462944
162307,1.2240775
162308,1.2055671
162309,1.1899316
162310,1.1781093
162311,1.173876
162312,1.1737267
162313,1.1422688
162314,1.1375579
162315,1.1235774
162316,1.12021
162317,1.1076583
162318,1.1094117
162319,1.0975379
162320,1.0943022
162321,1.0696318
162322,1.0716288
162323,1.0619158
162324,1.0632721
162325,1.054636
162326,1.0541483
162327,1.0421953
162328,1.0446558
162329,1.065687
162330,1.0426046
162331,1.0407248
162332,1.0259115
162333,1.026606
162334,1.0407122
162335,1.0351052
162336,1.017463
162337,1.0237006
162338,1.0210598
162339,1.0387465
162340,1.0260366
162341,1.0190493
162342,1.0181241
162343,1.0261846
162344,1.0187577
162345,1.0145582
162346,1.0147583
162347,1.0208862
162348,1.0097039
162349,1.0017363
162350,1.0148759
162351,1.0269403
162352,1.0107679
162353,1.0157065
162354,0.9990571
162355,1.0114143
162356,1.0070215
162357,1.0145879
162358,1.0078758
162359,1.008689
162360,1.0167823
162361,0.9995744
162362,1.0092055
