c,f
186993,0.9901731
186994,0.99583733
186995,0.999171
186996,1.0081308
186997,0.99797726
186998,1.0020013
186999,1.0005893
187000,1.0091705
187001,1.0028286
187002,1.0136712
187003,0.99792886
187004,1.0562216
187005,1.0456152
187006,1.0655334
187007,1.0466363
187008,1.031081
187009,1.022987
187010,1.0211371
187011,1.0278437
187012,1.0158821
187013,1.0251936
187014,1.0223082
187015,1.0051095
187016,1.0048527
187017,1.0066113
187018,1.0073214
187019,1.0087569
187020,0.9979212
187021,1.0024749
187022,0.9971604
187023,0.9975159
187024,1.004334
187025,0.9931114
187026,1.0062968
187027,0.9999592
187028,0.9933497
187029,0.990532
187030,0.99691534
187031,1.0060598
187032,0.9998285
187033,0.9914578
187034,0.99197054
187035,1.0001901
187036,1.0010494
187037,1.0042922
