c,f
305793,0.9997377
305794,1.000172
305795,0.999815
305796,1.0006268
305797,0.99983186
305798,1.0001845
305799,0.99953634
305800,1.0000628
305801,1.0000961
305802,1.0002422
305803,1.0002445
305804,1.0000416
305805,0.9996191
305806,0.9999725
305807,1.0004021
305808,1.0051302
305809,1.0230803
305810,1.0185626
305811,1.0147914
305812,1.0142584
305813,1.0133039
305814,1.0207632
305815,1.0128665
305816,1.0102243
305817,1.0091978
305818,1.0087839
305819,1.0071781
305820,1.0051148
305821,1.0036651
305822,1.003213
305823,1.0021589
305824,1.0025603
305825,1.0016454
305826,1.0012277
305827,1.0018034
305828,1.0011876
305829,1.0002911
305830,0.9999107
305831,1.0014142
305832,1.0004061
305833,1.0005074
305834,1.0007411
305835,1.0013628
305836,1.0008816
305837,0.99991894
305838,1.0005876
305839,1.001261
305840,1.0000699
305841,1.0002112
305842,1.0002725
305843,0.99968237
305844,1.0000716
305845,0.9995223
305846,1.0000619
305847,1.0002235
305848,0.9994684
305849,1.0006409
305850,1.0002669
305851,1.0004226
305852,0.99959904
305853,1.0009048
