c,f
148465,1.0147253
148466,1.0039155
148467,0.99497974
148468,1.0012039
148469,1.012392
148470,1.0139441
148471,0.99473304
148472,1.0057988
148473,0.98909885
148474,0.9905249
148475,1.0214483
148476,0.99054253
148477,1.0066997
148478,1.0169048
148479,0.9949773
148480,0.9942038
148481,0.9977578
148482,0.9976647
148483,0.99311215
148484,1.0054473
148485,0.97133654
148486,0.98658204
148487,1.0028719
148488,0.97795856
148489,0.99567604
148490,1.0031174
148491,0.99755675
148492,0.9934079
148493,1.0112334
148494,0.9906644
148495,0.9825389
148496,1.006581
148497,0.9772253
148498,0.97420216
148499,0.99861926
148500,0.9943637
148501,0.9902126
148502,0.9933309
148503,1.0018597
148504,0.9830735
148505,0.9886559
148506,0.9727002
148507,0.98746735
148508,0.9783231
148509,0.9825047
148510,0.98190236
148511,0.98067856
148512,1.0100297
148513,0.9926727
148514,1.013651
148515,1.0842268
148516,1.180925
148517,1.1697797
148518,1.119386
148519,1.0853896
148520,1.076842
148521,1.0693675
148522,1.0507956
148523,1.0312923
148524,1.0270538
148525,1.0321276
148526,1.0407541
148527,1.0080132
148528,1.0140027
148529,1.0051492
148530,1.0258092
148531,1.0215629
148532,1.0090669
148533,0.9992688
148534,1.0103222
148535,0.9920882
148536,0.99940056
148537,1.0214276
148538,0.98934275
148539,1.0190532
148540,1.0075408
148541,1.0048318
148542,1.0113757
148543,0.9820517
148544,1.0103574
148545,1.0138075
148546,1.0075182
148547,0.99322784
148548,1.0050735
148549,1.0178405
148550,1.0085365
148551,0.9996026
148552,0.9928449
148553,1.0097222
148554,1.0184481
148555,1.0051526
148556,1.0044441
148557,1.0270611
148558,0.9829546
148559,0.9854538
148560,1.0155436
148561,1.0026346
148562,1.0064611
148563,0.9942839
148564,0.9897791
148565,1.0146649
148566,0.98809177
148567,0.9956548
148568,1.0066651
148569,0.9980393
148570,1.0224215
148571,0.9951957
148572,0.99247617
148573,1.0099963
148574,0.9875421
148575,1.0014014
148576,1.0111709
148577,1.0028547
148578,0.9875961
148579,0.9918956
148580,0.99294364
148581,0.998245
148582,1.0105711
148583,1.0022532
148584,1.0048422
148585,1.0022224
148586,0.9938628
148587,1.0127923
148588,0.9863812
148589,0.98409456
148590,0.9937951
148591,1.006318
148592,1.0132304
148593,0.9778134
148594,1.0088676
148595,0.980376
148596,1.0021377
148597,0.9885882
148598,0.9918685
148599,1.0189437
148600,1.0195767
148601,0.99696857
148602,0.98552966
148603,0.9946865
