c,f
289699,1.0016595
289700,1.0005006
289701,0.9963674
289702,1.0013347
289703,1.0006969
289704,0.9980991
289705,0.99833536
289706,1.0010061
289707,0.9998428
289708,1.002343
289709,0.9989331
289710,1.001609
289711,0.99566376
289712,1.0017625
289713,1.000861
289714,0.9985362
289715,0.99940485
289716,0.99465954
289717,1.0008591
289718,1.0022422
289719,1.0004376
289720,1.0018187
289721,1.0011122
289722,1.0002489
289723,0.99903655
289724,1.0028654
289725,1.0005991
289726,1.0004752
289727,1.000127
289728,1.0012127
289729,1.0042919
289730,0.99776375
289731,1.0007877
289732,1.0004658
289733,0.99873185
289734,1.0029
289735,1.000486
289736,1.0004812
289737,1.0005412
289738,0.99811774
289739,0.9992073
289740,1.000704
289741,0.998174
289742,1.0001734
289743,0.9973571
289744,0.99786264
289745,0.9965178
289746,0.9983468
289747,0.9977361
289748,0.99841243
289749,1.0073146
289750,1.0095378
289751,1.0051323
289752,1.0039442
289753,1.0030469
289754,1.0022069
289755,0.99654967
289756,1.004196
289757,1.0023435
289758,1.0009521
289759,0.99967194
289760,0.99869305
289761,0.9999147
289762,1.0010328
289763,1.0000825
289764,1.0005449
289765,1.0015705
289766,1.0035043
289767,1.0010631
289768,0.9983689
289769,1.0017333
289770,1.0047344
289771,0.99868613
289772,0.999335
289773,0.9967039
289774,0.99807537
289775,1.0037725
289776,0.9943581
289777,1.0001503
289778,0.9969062
289779,0.99856055
289780,0.99916434
289781,0.9984087
289782,0.9992785
289783,1.0010544
289784,0.9993132
289785,1.0020992
289786,1.000098
289787,1.0001241
289788,0.99800855
289789,0.9967582
289790,1.0021223
289791,1.0001436
289792,1.0035692
289793,1.0026145
289794,0.99900806
289795,1.0008198
289796,0.9982646
289797,1.0010101
289798,1.002364
289799,0.9995683
289800,0.99950546
289801,1.000435
289802,0.9999402
289803,0.99935055
289804,0.99908465
289805,1.0000126
289806,0.9989712
289807,1.0013521
289808,0.99892944
289809,0.99824923
289810,1.0011736
289811,0.9998567
289812,0.9984307
289813,0.99851215
289814,0.99911565
289815,0.99889183
289816,0.99880975
289817,0.9996311
289818,0.9974468
289819,1.000664
289820,0.99753165
289821,1.0045922
289822,0.9985064
289823,1.0019298
289824,1.0024363
289825,1.0040449
289826,1.0044794
289827,1.000988
289828,1.0008807
289829,1.0008146
289830,0.9989083
289831,0.9971903
289832,1.0001242
289833,0.9984511
