c,f
299530,0.9825593
299531,0.99964076
299532,1.014068
299533,0.9920049
299534,1.0094392
299535,0.9846884
299536,0.98612595
299537,0.9828904
299538,1.0020094
299539,1.0036663
299540,1.2782921
299541,1.1114802
299542,1.0779078
299543,1.0729808
299544,1.0447288
299545,1.0485618
299546,1.0350044
299547,1.0420458
299548,1.0425706
299549,1.0340768
299550,1.0080072
299551,1.0047069
299552,1.0284325
299553,1.016925
299554,1.019893
299555,1.0108693
299556,0.99860156
299557,0.9980609
299558,1.0044653
299559,1.0107201
299560,1.00909
299561,1.0004334
299562,0.9817456
299563,1.002301
299564,0.99205464
299565,1.0064983
299566,0.99327844
299567,1.0025434
299568,1.0020688
299569,1.0036291
299570,0.98203796
299571,0.9859464
299572,1.0027194
299573,1.0052886
299574,1.0027583
