c,f
259499,0.9651387
259500,0.9873444
259501,0.9895043
259502,0.9829254
259503,0.9879678
259504,0.99568856
259505,1.0015488
259506,1.0058751
259507,0.994796
259508,1.0167364
259509,1.2643865
259510,1.1252947
259511,1.0771396
259512,1.0820203
259513,1.0557797
259514,1.0340939
259515,1.0362152
259516,1.0080049
259517,1.019125
259518,1.020853
259519,1.0057352
259520,0.9929954
259521,0.9994049
259522,0.9991365
259523,1.0031716
259524,0.9877929
259525,0.99219674
259526,0.991555
259527,1.0106249
259528,0.9968729
259529,1.0137676
259530,0.9874404
259531,0.99160296
259532,0.994256
259533,1.0126815
259534,1.0051086
259535,1.0012665
259536,1.0087128
259537,0.98702604
259538,0.9891071
259539,0.99973106
259540,1.0093204
259541,1.0226659
259542,1.0096954
259543,1.0033811
