c,f
248799,0.99934626
248800,0.99986833
248801,0.996963
248802,1.0013915
248803,1.0026264
248804,1.0013454
248805,1.0019444
248806,0.99908596
248807,0.99971557
248808,0.99780667
248809,1.0027523
248810,1.0003097
248811,0.9983553
248812,1.0014468
248813,0.9967253
248814,1.0033548
248815,1.0037102
248816,0.9995582
248817,0.9994548
248818,0.999531
248819,1.0002296
248820,1.0013534
248821,1.0002277
248822,0.99792004
248823,0.9992371
248824,0.99823904
248825,0.9999134
248826,0.99987745
248827,1.0007769
248828,0.99909335
248829,0.99920666
248830,0.9992251
248831,1.003545
248832,0.99765563
248833,0.9993203
248834,0.9989097
248835,0.9951744
248836,1.0020747
248837,1.0016655
248838,1.0008862
248839,0.9995087
248840,1.000238
248841,0.99794984
248842,1.0012218
248843,1.0013809
248844,1.0009141
248845,0.99750704
248846,0.9995366
248847,1.0055201
248848,1.0020033
248849,1.0173188
248850,1.0064609
248851,1.0067161
248852,1.0065609
248853,1.0046604
248854,1.005078
248855,1.0048476
248856,1.0030944
248857,1.0039881
248858,1.0006807
248859,1.0032821
248860,1.0017326
248861,1.0003537
248862,1.0018911
248863,1.0004429
248864,0.99708945
248865,1.000229
248866,0.99910486
248867,1.0044166
248868,1.0006839
248869,1.0010937
248870,1.0012786
248871,1.0001003
248872,0.9988064
248873,1.0011407
248874,1.0007806
248875,1.0060284
248876,1.0011208
248877,1.0011921
248878,1.0001155
248879,0.9993717
248880,1.000459
248881,0.9968129
248882,1.002049
248883,1.0016032
248884,0.9959201
248885,0.9995272
248886,0.99815005
248887,1.0004418
248888,0.99648726
248889,1.0030982
248890,1.0020089
248891,0.99736184
248892,1.000127
248893,1.0023423
248894,0.9972343
248895,0.9995564
248896,0.99996483
248897,0.99936956
248898,0.99801636
248899,1.0018388
248900,1.001325
248901,1.0014352
248902,0.99732864
248903,1.0043682
248904,0.9989759
248905,0.9997879
248906,0.9966815
248907,1.0011623
248908,1.0004742
248909,1.0004898
248910,1.0001953
248911,1.0022725
248912,0.9966004
248913,1.004827
248914,0.9981769
248915,0.9999247
248916,1.0015274
248917,1.0004624
248918,0.9988315
248919,0.9971228
248920,0.9965154
248921,0.9978322
248922,1.0003186
248923,0.9979798
248924,1.001471
248925,1.0022105
248926,1.0035981
248927,1.001192
248928,1.0031521
248929,0.9994399
248930,1.0025568
248931,1.0009897
248932,0.99996173
248933,1.0025252
