c,f
247796,1.0058649
247797,1.0000709
247798,1.0052758
247799,1.0067611
247800,1.0066384
247801,1.0054499
247802,1.0022609
247803,1.0042944
247804,1.0049466
247805,1.0038922
247806,1.0075437
247807,1.0078238
247808,1.0094805
247809,1.0080974
247810,1.0053841
247811,1.004412
247812,1.0026969
247813,1.0068568
247814,1.0079844
247815,1.0049262
247816,1.0032645
247817,1.0030571
247818,1.0021902
247819,1.002679
247820,1.0031459
247821,1.006157
247822,1.0018954
247823,1.0040649
247824,0.9997736
247825,1.0015254
247826,1.000802
247827,1.0019377
247828,0.99911803
247829,1.0002805
247830,1.0000744
247831,0.99865586
247832,0.9965446
247833,1.0015659
247834,0.99984246
247835,1.0009856
247836,1.0016783
