c,f
297707,1.0108231
297708,1.0025345
297709,0.993595
297710,0.993147
297711,0.9972399
297712,0.9994043
297713,1.0026025
297714,0.998161
297715,1.0710386
297716,1.074375
297717,1.0503337
297718,1.0324225
297719,1.0364612
297720,1.0311111
297721,1.0245452
297722,1.0152819
297723,1.0142833
297724,1.0182108
297725,1.0146078
297726,1.0185152
297727,1.0127748
297728,1.0151943
297729,1.0099221
297730,1.0029863
297731,1.009384
297732,1.011342
297733,1.0073886
297734,1.0015688
297735,1.0075612
297736,1.0107673
297738,1.0030378
297739,1.0025839
