c,f
83376,0.99026704
83377,1.006635
83378,0.9895412
83379,0.9972873
83380,1.0055089
83381,0.98539394
83382,0.993511
83383,0.9968642
83384,0.9994208
83385,0.9965657
83386,0.98838633
83387,0.98819333
83388,0.9960951
83389,0.9997304
83390,0.995973
83391,0.9983204
83392,0.9853209
83393,0.9936718
83394,1.0039179
83395,0.99903435
83396,1.1205373
83397,1.1832216
83398,1.1560898
83399,1.1601874
83400,1.1471796
83401,1.1696385
83402,1.1369083
83403,1.1184198
83404,1.1157396
83405,1.1015006
83406,1.0885597
83407,1.082211
83408,1.0716292
83409,1.0685887
83410,1.0540835
83411,1.046995
83412,1.0526865
83413,1.0450331
83414,1.0383222
83415,1.0427761
83416,1.0207251
83417,1.019273
83418,1.0228598
83419,1.0305697
83420,1.013876
83421,1.0308857
83422,1.0088671
83423,1.0257648
83424,1.0292084
83425,1.0120876
83426,1.0154599
83427,1.010494
83428,1.0142428
83429,1.0127776
83430,1.0142488
83431,1.0022662
83432,1.0042285
83433,1.0114571
83434,1.0251721
83435,1.007839
83436,1.0115248
83437,1.013158
83438,1.0046923
83439,1.010615
83440,1.0094833
83441,0.9997728
83442,0.9942595
83443,0.9982148
83444,0.99679714
83445,1.0191697
83446,0.99718404
83447,0.99141026
83448,1.009971
83449,1.0070359
83450,1.0036092
83451,1.0034735
83452,1.0233411
83453,1.0042015
83454,1.0056771
83455,0.9952852
83456,0.9929852
