c,f
302958,0.99976707
302959,0.9997544
302960,0.9993807
302961,0.9994204
302962,0.9990237
302963,1.0003147
302964,1.0002804
302965,0.999839
302966,0.9997488
302967,1.0006875
302968,1.0023855
302969,1.0132066
302970,1.0082119
302971,1.0070878
302972,1.0051512
302973,1.0043651
302974,1.0038869
302975,1.0036913
302976,1.0029526
302977,1.0029213
302978,1.0017576
302979,1.0015755
302980,1.0014739
302981,1.0017
302982,1.0013846
302983,1.0016575
302984,1.000377
302985,1.0008246
302986,1.0013319
302987,1.0001845
302988,1.0004443
302989,1.0001383
302990,1.000891
302991,1.0004166
302992,1.0011609
302993,1.0003121
302994,1.0004513
302995,1.0004493
302996,0.99929965
302997,1.0003898
302998,1.0001312
