c,f
94156,1.0027957
94157,0.9985149
94158,0.99948305
94159,1.0019629
94160,0.99854666
94161,1.0027907
94162,0.9994501
94163,0.99772626
94164,1.0021079
94165,1.0018677
94166,1.0298798
94167,1.0242544
94168,1.0187349
94169,1.0162491
94170,1.0143782
94171,1.0130215
94172,1.0098624
94173,1.0069188
94174,1.0074319
94175,1.0083764
94176,1.0104368
94177,1.0041883
94178,1.0048718
94179,1.0053229
94180,1.0035114
94181,1.0065696
94182,0.99754035
94183,1.0028752
94184,1.002829
94185,1.002563
94186,1.0000305
94187,1.0042648
94188,1.0016954
94189,1.0023348
94190,0.9981605
94191,1.0020659
94192,0.9981664
94193,1.0012219
94194,1.0007039
94195,1.0029807
94196,1.0021007
94197,0.99480623
94198,1.0023959
94199,1.0019473
94200,1.0026925
94201,0.9986011
94202,1.0022615
94203,1.0016061
