c,f
115765,0.9982944
115766,0.9997948
115767,1.0001434
115768,0.99916166
115769,0.9996824
115770,0.9996305
115771,1.0005106
115772,0.9995924
115773,0.999861
115774,0.9992577
115775,1.024991
115776,1.014551
115777,1.0070604
115778,1.0040926
115779,1.0028676
115780,1.0038271
115781,1.0021776
115782,1.0003701
115783,1.0017868
115784,1.0021828
115785,1.0019487
115786,1.0012505
115787,1.0010704
115788,1.0006806
115789,1.001767
115790,1.0007453
115791,1.0006208
115792,1.0000958
115793,1.000781
115794,1.0004255
115795,1.0007187
115796,1.0006394
115797,1.001
115798,1.0014433
115799,1.0008432
115800,1.0009835
115801,1.0003523
115802,1.0000702
115803,1.0012531
115804,1.0014571
115805,1.0003822
115806,1.0009527
115807,1.0007664
115808,1.000814
115809,1.0001292
