c,f
304605,1.0072749
304606,0.9901811
304607,0.9924067
304608,1.0085559
304609,0.98140764
304610,1.0043169
304611,0.9884623
304612,1.0119139
304613,0.9902902
304614,1.0287567
304615,0.9756511
304616,1.041593
304617,1.0078828
304618,1.0020425
304619,0.98692876
304620,0.97260505
304621,1.010023
304622,0.99566317
304623,0.9874155
304624,1.0191232
304625,1.0033246
304626,0.9900932
304627,0.9810711
304628,0.99596626
304629,0.9921254
304630,0.9642484
304631,1.004276
304632,1.0032746
304633,1.0223277
304634,0.97970533
304635,1.029672
304636,0.9774839
304637,0.9913533
304638,1.0200404
304639,0.96818614
304640,0.9899826
304641,0.97669977
304642,1.0191462
304643,1.0042733
304644,1.0217599
304645,0.9801871
304646,0.998176
304647,0.97709465
304648,0.9991165
304649,0.98239213
304650,0.99823964
304651,0.99923956
304652,1.0035594
304653,1.0062506
304654,1.0180392
304655,2.2842445
304656,2.3271952
304657,1.9189755
304658,1.5457345
304659,1.4311346
304660,1.3553926
304661,1.2825406
304662,1.2438067
304663,1.2506334
304664,1.2256078
304665,1.2082571
304666,1.1602823
304667,1.1246653
304668,1.1350646
304669,1.0974661
304670,1.0718613
304671,1.0814399
304672,1.0973545
304673,1.0944945
304674,1.05675
304675,1.0466396
304676,1.0615233
304677,1.082642
304678,1.0434759
304679,1.0536798
304680,1.0382313
304681,1.0109942
304682,1.0006346
304683,1.0390757
304684,1.0237616
304685,1.0316824
304686,1.010708
304687,1.0085958
304688,1.0057125
304689,1.0149581
304690,1.0369235
304691,1.0069876
304692,0.99467635
304693,1.0079455
304694,0.99184626
304695,0.9857119
304696,1.0268956
304697,0.99979395
304698,0.97771126
304699,1.0030048
304700,1.0255378
304701,0.9879655
304702,0.9851575
304703,0.98328084
304704,1.0067022
304705,1.0085707
304706,0.97923565
304707,1.0088379
304708,1.0073931
304709,1.0276847
304710,0.99326795
304711,1.005235
304712,0.99990934
304713,0.98376274
304714,0.99076104
304715,1.002424
304716,1.0162312
304717,0.982851
304718,0.98735726
304719,0.9995124
304720,0.9955469
304721,0.9895225
304722,1.009963
304723,1.0236076
304724,0.98686194
304725,1.0027546
304726,0.99655837
304727,0.989917
304728,1.0130231
304729,0.99958044
304730,1.0282861
304731,0.9999187
304732,0.9926959
304733,1.0065542
304734,1.0008144
304735,0.9634725
304736,1.0239347
304737,0.9765121
304738,1.0008323
304739,1.016491
304740,1.0195819
304741,0.9925398
304742,1.0165523
304743,0.9741665
304744,1.0059973
304745,1.0124519
304746,0.99034464
304747,0.9784684
304748,0.9947745
304749,0.9913305
304750,0.97912365
304751,1.0473204
304752,1.0065433
304753,0.99708664
304754,1.026591
304755,0.9883431
