c,f
287122,0.9984708
287123,1.0031875
287124,1.0067027
287125,0.99962294
287126,1.0026286
287127,0.9954204
287128,1.0001158
287129,1.0091972
287130,0.9989649
287131,0.99514127
287132,0.99937433
287133,1.0033039
287134,0.9932627
287135,0.9972633
287136,0.9994216
287137,1.008648
287138,1.008303
287139,1.0028495
287140,1.0007149
287141,1.000867
287142,1.0078921
287143,1.0000842
287144,0.99904156
287145,0.99269295
287146,1.0028301
287147,0.99809885
287148,1.0011904
287149,0.9973029
287150,1.001599
287151,0.9999444
287152,0.99807924
287153,1.0060835
287154,0.99877983
287155,0.9926245
287156,0.9953666
287157,1.0035276
287158,0.99975646
287159,0.9996581
287160,1.0029622
287161,0.9982527
287162,1.0053931
287163,1.0028063
287164,1.0018296
287165,1.0006658
287166,0.99289197
287167,1.0046824
287168,1.0014273
287169,1.001922
287170,0.999625
287171,0.9970727
287172,1.0485822
287173,1.0943177
287174,1.0446807
287175,1.0240173
287176,1.0198905
287177,1.0179588
287178,1.0137671
287179,1.0048355
287180,1.0136511
287181,1.0081526
287182,1.0162691
287183,1.004462
287184,1.009016
287185,1.0061481
287186,1.0067291
287187,1.0015603
287188,1.0117737
287189,0.9939691
287190,0.99908817
287191,1.0008101
287192,1.001822
287193,0.9952732
287194,1.0019255
287195,1.0064185
287196,1.009118
287197,1.0011116
287198,1.0011541
287199,1.0020055
287200,0.9917683
287201,0.9994912
287202,1.0022384
287203,1.0014042
287204,1.0051328
287205,0.9951225
287206,1.0032938
287207,0.9978254
287208,0.9985144
287209,1.0012132
287210,0.9952702
287211,0.9980494
287212,1.0002254
287213,1.0001819
287214,0.99921125
287215,0.996877
287216,1.0056406
287217,0.99625266
287218,1.0052345
287219,1.0036647
287220,1.0016285
287221,0.9963192
287222,1.0012028
287223,1.0037565
287224,0.99406284
287225,0.9957109
287226,0.99842846
287227,1.0005509
287228,0.99749625
287229,1.000472
287230,1.0028322
287231,0.995926
287232,1.0038389
287233,1.001256
287234,1.0020608
287235,0.9962219
287236,1.0040846
287237,1.0006846
287238,1.0015186
287239,0.996225
287240,0.99980044
287241,1.0002618
287242,1.0003027
287243,1.0022709
287244,0.99263424
287245,1.0040513
287246,1.0011812
287247,0.998906
287248,1.0053457
287249,1.0020908
287250,0.9959864
287251,0.99877363
287252,0.99789983
287253,0.9952177
287254,0.9989996
287255,0.9983404
287256,1.0013953
287257,1.0038776
287258,1.0034233
287259,0.9990043
