c,f
184053,1.0065516
184054,1.0031139
184055,0.98607486
184056,0.99679285
184057,0.99586165
184058,1.0052816
184059,0.9973591
184060,0.98791355
184061,1.0049355
184062,1.000117
184063,0.9982724
184064,1.0050068
184065,1.0032628
184066,0.99341744
184067,1.0145848
184068,1.000453
184069,0.99936426
184070,1.0188688
184071,1.1138972
184072,1.078898
184073,1.0572883
184074,1.0494409
184075,1.0528557
184076,1.0482436
184077,1.0379033
184078,1.0452614
184079,1.0407887
184080,1.0290915
184081,1.0319986
184082,1.033951
184083,1.0175316
184084,1.0267156
184085,1.020064
184086,1.0263599
184087,1.012034
184088,1.0206234
184089,1.0112308
184090,1.0099628
184091,1.0179459
184092,1.0123917
184093,0.9986901
184094,1.0026525
184095,1.0091254
184096,0.9995392
184097,0.9993601
184098,1.0064427
184099,1.0053321
184100,1.0060264
184101,0.9943712
184102,0.9961582
184103,0.9968805
184104,1.0018225
184105,1.0008218
184106,1.0053797
184107,1.0034156
184108,1.0051951
184109,1.0108222
184110,0.98978966
184111,1.0032692
184112,0.99864095
184113,1.001075
184114,0.99862504
184115,1.0043532
184116,1.0009719
184117,0.99185854
184118,1.0026304
184119,0.9996968
184120,1.006037
184121,1.005558
