c,f
216159,0.9918598
216160,0.98288065
216161,0.9878804
216162,0.9371744
216163,0.98871684
216164,1.0086248
216165,1.0161375
216166,0.97664565
216167,0.9748255
216168,1.0155768
216169,1.0046662
216170,1.0742073
216171,1.1322305
216172,1.3239139
216173,1.3075055
216174,1.3586402
216175,1.2609874
216176,1.1877961
216177,1.1690029
216178,1.1277679
216179,1.0856496
216180,1.083967
216181,1.0545411
216182,1.0505654
216183,1.030866
216184,1.0191506
216185,1.0098096
216186,1.0206987
216187,1.0385113
216188,1.0136647
216189,1.0213474
216190,1.0110371
216191,1.0147891
216192,0.99643356
216193,0.97055066
216194,1.0278817
216195,0.98841804
216196,1.0036588
216197,1.0266373
216198,0.99712855
216199,1.0162948
216200,1.0024616
216201,1.0241939
216202,1.0091293
216203,1.01024
