c,f
209450,0.9993479
209451,0.99823207
209452,1.0008758
209453,1.0013559
209454,0.99865294
209455,0.99724764
209456,1.000758
209457,0.99911886
209458,0.99947566
209459,0.99454194
209460,1.0363265
209461,1.0112445
209462,1.0074836
209463,1.0053067
209464,1.0031204
209465,1.0036408
209466,1.0044928
209467,1.0013381
209468,1.0000303
209469,1.0016062
209470,1.0028778
209471,0.99663806
209472,0.999192
209473,0.99589133
209474,0.9952044
209475,1.0007461
209476,0.997343
209477,0.9985415
209478,0.99970114
209479,1.0010194
209480,0.99767977
209481,0.9979749
209482,1.0011749
209483,0.9997264
209484,1.0018296
209485,0.9930191
209486,0.9981167
209487,1.0006095
209489,0.99997014
209490,0.99468774
209491,0.99816763
209492,0.9939487
209493,0.99892765
