c,f
274037,1.0025989
274038,0.99838495
274039,1.0043873
274040,0.9985307
274041,0.99811167
274042,0.9962651
274043,1.0005114
274044,0.99545807
274045,0.9965619
274046,0.9956738
274047,1.0004219
274048,0.99907196
274049,0.99789315
274050,0.9968168
274051,0.99954087
274052,0.99994177
274053,0.9938809
274054,0.9951539
274055,0.9994951
274056,0.9950215
274057,0.99719006
274058,0.99545795
274059,1.0024098
274060,0.9972955
274061,1.0006545
274062,1.002424
274063,0.99796236
274064,1.0014898
274065,1.0053353
274066,1.0080997
274067,1.0010988
274068,1.0073626
274069,1.0290427
274070,1.02842
274071,1.0173744
274072,1.0229374
274073,1.0162916
274074,1.0113889
274075,1.012339
274076,1.0173671
274077,1.0111198
274078,1.0127791
274079,1.0106277
274080,1.008884
274081,1.0081056
274082,1.0161119
274083,1.0116106
274084,1.0090221
274085,1.0064707
274086,1.0072736
274087,1.0123355
274088,1.0095682
274089,1.0116853
274090,1.0151564
274091,1.0054988
274092,1.0035706
274093,1.0047902
274094,1.0076658
274095,1.0006003
274096,1.0043515
274097,1.0075095
274098,1.0071455
274099,1.003653
274100,0.99718434
274101,0.99862486
274102,1.0031717
274103,1.0056213
274104,0.99123394
274105,1.0042195
274106,0.9997492
274107,0.9931967
274108,0.99945545
274109,0.99331754
274110,1.0024452
274111,0.99513465
274112,0.99471915
274113,0.9944946
274114,1.0002506
274115,1.003625
274116,0.99836075
274117,1.0024377
274118,0.9987931
274119,1.0013235
274120,1.0005316
274121,0.9951966
274122,1.0000553
274123,1.0039103
274124,1.0018524
274125,1.0030806
274126,1.001638
274127,1.0007982
274128,0.99766576
274129,1.0003088
274130,0.9997469
274131,1.0025936
274132,0.9987966
274133,1.0031796
274134,0.99987817
274135,0.99821997
274136,1.0005221
274137,1.0035608
274138,1.0019321
274139,0.99927473
274140,0.99648035
274141,0.99989873
274142,0.99926436
274143,0.9975675
274144,0.99526715
274145,1.0044764
274146,0.9941788
274147,0.9986238
274148,0.9987003
274149,0.99942243
274150,1.0066135
274151,1.0039598
274152,1.0028074
274153,0.9942849
274154,1.001496
274155,1.0007802
274156,0.9994252
274157,1.0001873
274158,1.0008727
274159,0.99914587
274160,0.9955346
274161,1.0040678
274162,1.000846
274163,0.9997437
274164,1.0012549
274165,0.99454916
274166,1.0048487
274167,0.9972278
274168,1.0047063
274169,1.0002697
274170,0.99944234
274171,0.9996486
