c,f
114420,0.9990054
114421,0.9994666
114422,0.99816245
114423,0.9985923
114424,0.9987221
114425,0.99880564
114426,0.9989759
114427,0.9992307
114428,0.99887216
114429,1.013562
114430,1.0107528
114431,1.0064578
114432,1.0059487
114433,1.0056443
114434,1.0045558
114435,1.0049912
114436,1.0035381
114437,1.0033585
114438,1.0025424
114439,1.0025128
114440,1.003013
114441,1.0018593
114442,1.0008885
114443,1.0002915
114444,1.0002073
114445,0.9999443
114446,1.0002773
114447,0.999961
114448,0.9990761
114449,0.9998536
114450,0.9994649
114451,1.0002548
114452,0.9998504
114453,0.99968123
114454,1.000473
114455,0.99989724
114456,0.9992509
