c,f
98551,1.000682
98552,1.0001945
98553,0.99911183
98554,0.99888986
98555,0.99617463
98556,0.9977151
98557,0.99882483
98558,0.99708545
98559,0.99899775
98560,0.99929076
98561,1.1746047
98562,1.2414755
98563,1.1274695
98564,1.0856771
98565,1.073313
98566,1.0615124
98567,1.0486102
98568,1.0476003
98569,1.0411984
98570,1.036042
98571,1.0318797
98572,1.024965
98573,1.0241754
98574,1.0234596
98575,1.0186018
98576,1.0222433
98577,1.0160959
98578,1.014029
98579,1.0122086
98580,1.0120889
98581,1.0125997
98582,1.0076648
98583,1.0077341
98584,1.0017177
98585,1.0053662
98586,1.0057793
98587,1.0048605
98588,1.0046362
98589,1.0048336
98590,1.0016184
98591,1.0038669
98592,0.999834
98593,1.0018833
98594,0.9992842
98595,1.0023812
98596,1.0033602
98597,1.0027657
98598,1.0034866
98599,1.0006891
98600,1.000263
98601,1.0012162
98602,1.0002944
98603,0.9994893
98604,1.004113
98605,1.0043317
98606,1.0006963
98609,1.0049741
98610,1.00703
98611,1.0032479
98612,0.99952626
