c,f
115095,0.9999529
115096,1.0003817
115097,1.0005016
115099,1.0003698
115100,1.0004728
115101,1.0005859
115102,1.0012997
115103,1.0011953
115104,0.99998546
115105,1.0047781
115106,1.0036292
115107,1.0033697
115108,1.0028608
115109,1.0022637
115111,1.0022458
115112,1.0008149
115113,1.0009519
115114,1.0016205
115115,1.0009649
115116,1.0009588
115117,1.0010386
115118,1.0003787
115119,1.0014067
115120,1.000507
115121,1.0009041
115122,1.0000485
115124,1.0013288
115125,1.000369
115126,1.0004795
115127,1.0011355
115128,1.0004333
115129,1.0004482
115130,0.99978226
115131,1.0006348
115132,1.0007015
115133,1.0011189
115134,1.0011126
115135,1.0001235
115136,1.0000902
115137,1.0008076
115138,0.999165
