c,f
322307,0.99949723
322308,0.99528974
322309,0.9962387
322310,1.0007806
322311,0.99586904
322312,0.9996865
322313,1.0000867
322314,0.9984589
322315,0.9957305
322316,0.9998309
322317,0.99540955
322318,0.9990492
322319,0.99903184
322320,1.0028443
322321,0.99888897
322322,0.99804
322323,1.1020983
322324,1.5461956
322325,1.2414582
322326,1.119469
322327,1.0787002
322328,1.0542605
322329,1.0434694
322330,1.0319806
322331,1.024866
322332,1.0232669
322333,1.0184846
322334,1.0149959
322335,1.0098298
322336,1.0117643
322337,1.0109355
322338,1.0076885
322339,1.0029674
322340,1.0040394
322341,1.0036327
322342,1.0014853
322343,1.001088
322344,1.003784
322345,0.9992992
322346,1.0002378
322347,1.0007951
322348,0.9980042
322349,1.0030963
322350,0.9987391
322351,0.9998518
322352,1.0005441
322353,1.0027527
322354,1.0005434
322355,1.0002325
322356,0.9994533
322357,1.0018556
322358,1.003741
322359,1.0011781
322360,1.0009601
322361,0.99896073
322362,0.99807703
322363,1.0011737
322364,1.00078
322365,0.9997186
322366,1.0024081
322367,1.0030984
322368,0.9975936
322369,0.9997201
322370,1.0026401
322371,1.001714
