c,f
81073,0.99389225
81074,0.9924273
81075,1.0029364
81076,1.0013348
81077,1.0076414
81078,0.98682857
81079,0.9828274
81080,0.9767332
81081,0.9906402
81082,0.99631155
81083,1.0994954
81084,3.424472
81085,2.2703993
81086,1.991362
81087,1.823616
81088,1.7082092
81089,1.6438937
81090,1.5519829
81091,1.4901738
81092,1.4277521
81093,1.3847653
81094,1.3471841
81095,1.3200693
81096,1.2832401
81097,1.2903799
81098,1.2528158
81099,1.2369312
81100,1.2361387
81101,1.2275174
81102,1.2140155
81103,1.2100664
81104,1.1759278
81105,1.1641209
81106,1.1481615
81107,1.1269515
81108,1.1302317
81109,1.0973489
81110,1.106449
81111,1.1295108
81112,1.1178246
81113,1.0820768
81114,1.0753908
81115,1.1037977
81116,1.0841167
81117,1.0819191
81118,1.0672129
81119,1.0700538
81120,1.0509098
81121,1.0493935
81122,1.0596879
81123,1.0615525
81124,1.0384717
81125,1.0516425
81126,1.0320568
81127,1.0238308
81128,1.0387346
81129,1.0210768
81130,1.045421
81131,1.031419
81132,1.0242357
81133,1.036028
81134,1.0374074
81135,1.0153311
81136,1.0333477
81137,1.0267949
81138,1.0226048
81139,1.017356
81140,1.0173796
81141,1.0144831
81142,1.033716
81143,1.0237494
81144,1.017171
81145,1.0250325
81146,1.0091509
81147,1.0256468
81148,1.0101404
81149,1.011282
81150,1.000812
81151,1.0021355
81152,1.0001521
81153,1.0121332
81154,1.0144904
81155,1.0110822
81156,1.0211765
