c,f
222979,1.0108546
222980,0.9917491
222981,1.0029072
222982,0.9921108
222983,1.0193924
222984,0.96687245
222985,0.98843724
222986,1.0413257
222987,0.9993615
222988,0.9522269
222989,1.0491005
222990,1.1279378
222991,1.1745008
222992,1.1867641
222993,1.2240525
222994,1.1856334
222995,1.1581774
222996,1.1237068
222997,1.1893378
222998,1.09142
222999,1.1220106
223000,1.1052593
223001,1.081899
223002,1.0738821
223003,1.0608722
223004,1.0543844
223005,1.0389147
223006,1.0591371
223007,1.0847049
223008,1.0472194
223009,1.0596315
223010,0.9959541
223011,1.0742329
223012,1.0468314
223013,1.0037296
223014,0.9805375
223015,1.0044562
223016,1.0363109
223017,1.0228506
223018,1.0127277
223019,1.0203248
223020,1.0017707
223021,1.0141633
223022,1.0047439
223023,1.0074672
