c,f
222208,0.99908555
222209,1.0006742
222210,0.9973102
222211,0.9983549
222212,0.998015
222213,0.99774456
222214,0.99664056
222215,0.9983398
222216,0.9974302
222217,0.9964477
222218,0.9980983
222219,0.9976496
222220,0.99744946
222221,0.9975679
222222,0.9980282
222223,0.9987496
222224,0.9971141
222225,1.0005049
222226,0.9991813
222227,1.0017896
222228,0.9963102
222229,1.0041842
222230,0.9973672
222231,0.9977329
222232,1.0069058
222233,1.0037256
222234,1.0040152
222235,1.0087153
222236,1.0028892
222237,1.0004086
222238,1.0001832
222239,1.0038106
222240,1.0042539
222241,1.00136
222242,0.99741024
222243,1.0021623
222244,1.0014954
222245,0.99789923
222246,1.0006322
222247,1.002228
222248,1.0010738
222249,1.0002582
222250,1.0022234
222251,1.0018783
222252,1.0027118
222253,1.0013727
222254,1.006232
222255,0.9991028
222256,1.0021982
222257,1.0011234
222258,1.004978
222259,1.0049366
222260,1.0039501
222261,1.0012785
222262,1.0002213
222263,1.0009629
222264,1.0038081
222265,1.0046451
222266,0.9997519
222267,1.0015903
222268,1.0017455
222269,1.0003662
222270,1.0025764
222271,1.0016489
222272,1.0021843
222273,1.0007479
222274,1.0029683
222275,0.99887353
222276,1.0031201
222277,1.0013031
222278,1.0010982
222279,0.99821264
222280,1.0021976
222281,0.9975098
222282,0.99682534
222283,0.9994193
222284,1.0012109
222285,1.000812
222286,1.000886
222287,0.9975579
222288,0.99897176
222289,1.0029145
222290,0.9985058
222291,0.99957496
222292,0.9985042
222293,1.0000468
222294,1.0024672
222295,0.99561405
222296,1.0011115
222297,0.99889433
222298,0.9970642
222299,1.0016084
222300,0.99930406
222301,1.0024753
222302,1.0005136
222303,0.9980972
222304,0.99986583
222305,0.9996435
222306,1.0010823
222307,0.9988047
222308,1.0019292
222309,0.9976427
222310,1.0028896
222311,1.0006378
222312,1.0033909
222313,0.9974177
222314,0.99756217
222315,1.0006998
222316,0.9987875
222317,0.99978167
222318,0.99936926
222319,1.0020366
222320,1.0026968
222321,1.0023236
222322,1.0012292
222323,0.9962513
222324,1.0005307
222325,0.996313
222326,1.0000575
222327,1.0002732
222328,1.0013474
222329,1.0005763
222330,1.003437
222331,0.9990628
222332,0.9993637
222333,0.9997905
222334,0.9995519
222335,1.0009872
222336,0.9983675
222337,0.9997659
222338,0.9976945
222339,1.001132
222340,1.000298
222341,1.0016891
