c,f
152051,1.0026355
152052,1.0083663
152053,1.0076036
152054,1.0049189
152055,0.997714
152056,1.0051239
152057,1.0051086
152058,1.0057658
152059,0.9947429
152060,1.0765873
152061,1.17336
152062,1.054283
152063,1.041209
152064,1.0250367
152065,1.0238663
152066,1.0191678
152067,1.0115845
152068,1.0097326
152069,1.0205988
152070,0.9973683
152071,0.999366
152072,1.0058393
152073,1.0111507
152074,1.003089
152075,0.9892814
152076,0.99315155
152077,0.99582356
152078,1.0014755
152079,0.99019855
152080,1.0194077
152081,1.0048789
152082,0.99874175
152083,0.998071
152084,0.9968508
152085,0.98734635
152086,1.0080466
152087,1.0023078
152088,0.9940788
152089,1.000458
152090,0.9948904
152091,1.0171603
152092,0.99444246
152093,1.0071771
152094,0.99881613
