c,f
317942,1.0160786
317943,1.0107247
317944,1.000987
317945,1.0086164
317946,0.9876682
317947,0.98942167
317948,0.97617793
317949,1.0029631
317950,1.014113
317951,0.9904551
317953,0.9906989
317954,1.002303
317955,0.97781575
317956,1.0065663
317957,0.9933368
317958,0.9922033
317959,0.9856564
317960,0.999435
317961,1.0223918
317962,0.9750168
317963,0.9972129
317964,0.9901198
317965,0.9924101
317966,0.9956598
317967,0.9899331
317968,1.0120318
317969,1.0536916
317970,1.0544965
317971,1.0395892
317972,1.075661
317973,1.1047703
317974,1.1473445
317975,1.1604822
317976,1.1672859
317977,1.1735063
317978,1.1430398
317979,1.1372056
317980,1.1013483
317981,1.1105691
317982,1.0755051
317983,1.0739658
317984,1.0845382
317985,1.0785174
317986,1.0827458
317987,1.0701296
317988,1.0685196
317990,1.0513966
317991,1.0472772
317992,1.0339329
317993,1.0314525
317994,1.0513287
317995,1.037743
317996,1.0295097
317997,1.0275422
317998,1.0219853
317999,1.0257227
318000,1.0207878
318001,1.0163639
318002,1.0120031
318003,1.045736
318004,1.0200781
318005,1.0090647
318006,1.007818
318007,1.0005722
318008,1.0229514
318009,1.0045962
318010,1.0041839
318011,1.0002933
318012,0.99048054
318013,0.9828818
318014,0.9942895
318015,1.0018158
318016,1.0176646
318017,1.0181123
318018,1.0124838
318019,0.987379
318020,1.005068
318021,1.0239292
318022,1.0195874
318023,0.9993752
318024,1.0012171
318025,1.0037024
318026,1.0094526
318027,1.008741
318028,1.0092037
318029,1.0052216
318030,1.0132393
318031,1.013599
318032,0.9733148
318033,1.0155586
318034,0.9909888
318035,0.99858654
318036,0.99096006
318038,1.0028805
318039,0.98432326
318040,0.9852081
318041,1.0066539
318042,1.0149446
318043,0.9824952
318044,0.996041
318045,1.0150113
318046,1.0101013
318047,0.9914868
318048,1.0002437
318049,1.0123161
318050,1.0239383
