c,f
239734,0.9977946
239735,1.0014838
239736,0.99768627
239737,0.9989276
239738,0.9983874
239739,1.000235
239740,1.0026494
239741,0.99963474
239742,1.0028948
239743,0.9986506
239744,0.99522835
239745,0.99804914
239746,0.9979252
239747,0.9988935
239748,1.00076
239749,0.99897003
239750,0.99838495
239751,0.9994499
239752,1.0041655
239753,0.99860275
239754,1.0010312
239755,0.99941945
239756,1.0049229
239757,0.9963515
239758,0.9992611
239759,1.0030667
239760,0.9972551
239761,1.0043688
239762,1.0002571
239763,1.0032402
239764,1.0041351
239765,1.0009941
239766,0.99986506
239767,0.9984282
239768,0.9988673
239769,1.001683
239770,1.0027008
239771,1.0003335
239772,1.0025927
239773,1.0010248
239774,0.998308
239775,1.0008413
239776,0.9981073
239777,0.99714345
239778,0.9958863
239779,1.0019097
239780,1.0013931
239781,0.99869627
239782,1.0038911
239783,1.0006799
239784,1.007146
239785,1.0133634
239786,1.011492
239787,1.0129261
239788,1.0084465
239789,1.0070903
239790,1.008088
239791,1.0043352
239792,1.0068425
239793,1.0032218
239794,1.0035356
239795,1.0031219
239796,1.0058784
239797,1.001472
239798,1.0026387
239799,1.0025846
239800,1.0044506
239801,1.0012809
239802,1.0004169
239803,1.0057052
239804,1.0021749
239805,1.0024099
239806,1.0019491
239807,1.001641
239808,0.99999803
239809,0.99691314
239810,0.9987879
239811,1.0029764
239812,0.9993714
239813,0.9957746
239814,1.0027282
239815,0.99956226
239816,1.006533
239817,0.9999598
239818,0.99867964
239819,1.000328
239820,1.0037771
239821,1.001384
239822,0.99955994
239823,0.9983831
239824,1.0042284
239825,0.99958104
239826,1.004467
239827,0.99784636
239828,1.0017024
239829,1.0001955
239830,0.9979374
239831,1.0009961
239832,0.99691457
239833,1.0008396
239834,0.99947405
239835,1.0016333
239836,0.99155354
239837,0.9983355
239838,0.9973642
239839,1.0074793
239840,1.0021234
239841,0.9989924
239842,0.99678
239843,1.0008421
239844,0.99949944
239845,0.9978377
239846,0.99776226
239847,0.99874103
239848,1.002047
239849,1.0002581
239850,0.99933696
239851,0.99950933
239852,1.0021671
239853,0.99902743
239854,1.0020164
239855,0.99938107
239856,0.998127
239857,1.0013319
239858,1.0021135
239859,0.99594474
239860,0.9972579
239861,0.9991956
239862,0.994799
239863,0.99833566
239864,1.0000726
239865,1.0005097
239866,1.0017395
239867,0.9981562
239868,0.9987926
239869,0.9990337
239870,1.0000732
239871,1.0017561
