c,f
300133,0.99893695
300134,1.0008199
300135,0.99865043
300136,1.0019401
300137,0.99781615
300138,0.99614984
300139,0.9989812
300140,0.9992605
300141,1.0016425
300142,0.9993617
300143,1.0142531
300144,1.0109081
300145,1.007535
300146,1.0055919
300147,1.0027667
300148,1.0040295
300149,1.0037265
300150,1.0039804
300151,1.0010091
300152,0.9993104
300153,1.0025861
300154,1.0008012
300155,0.9998009
300156,1.0000567
300157,1.0001348
300158,0.9986704
300159,1.0046313
300160,0.9995082
300161,0.9982297
300162,1.0015057
300163,1.0028689
300164,1.0005007
300165,1.0011841
300166,1.0010228
300167,1.0018412
300168,1.001834
300169,1.000297
300170,1.0007865
300171,0.99989164
300172,0.99974036
300173,0.9988548
300174,1.0014867
300175,0.99933827
300176,1.0003657
