c,f
134294,1.0037606
134295,1.005228
134296,0.98802763
134297,0.9783701
134298,0.98514515
134299,0.97770303
134300,0.97221845
134301,0.99877936
134302,1.0123112
134303,0.98594725
134304,1.1082972
134305,1.2054882
134306,1.0964493
134307,1.083159
134308,1.0640957
134309,1.0368571
134310,1.0761203
134311,1.0337216
134312,1.032352
134313,1.0204381
134314,1.0346669
134315,1.008594
134317,1.0327709
134318,0.99852866
134319,1.0216118
134320,1.0256802
134321,1.0265588
134322,1.0103835
134323,0.9824628
134324,1.0012946
134325,1.0105207
134326,0.9957254
134327,0.99302644
134328,1.0131629
134329,0.99483216
134330,0.9980185
134331,1.0096704
134332,1.0124265
134333,1.0073262
134334,1.011293
134335,1.0207255
134336,1.0014211
134337,1.0001512
134338,0.9991016
134339,1.0097253
