c,f
233721,1.0019436
233722,1.0007529
233723,1.0116403
233724,0.9975599
233725,1.0039225
233726,0.9915235
233727,0.9966503
233728,0.9987597
233729,1.001655
233730,0.9977997
233731,1.014223
233732,1.0161034
233733,0.9977521
233734,0.9914302
233735,1.0729206
233736,1.0682827
233737,1.0523145
233738,1.0614296
233739,1.0305032
233740,1.0401084
233741,1.0356703
233742,1.0159104
233743,1.0250131
233744,1.0306054
233745,1.03183
233746,1.0379972
233747,1.0338581
233748,1.0326381
233749,1.0101843
233750,1.0041229
233751,1.0155557
233752,1.0198181
233753,1.0232713
233754,1.0258203
233755,1.0229219
233756,1.024646
233757,1.0190854
233758,1.0244586
233759,1.009544
233760,1.0059986
233761,1.0153006
233762,1.0026925
233763,1.004565
233764,1.0032723
233765,1.0147853
233766,1.0129087
233767,1.0064282
233768,1.001787
233769,1.012049
233770,0.9980341
233771,1.0133938
233772,1.0072858
233773,1.0301201
233774,0.99873745
233775,0.99912804
233776,1.0052165
233777,1.0085132
