c,f
109549,1.0083191
109550,1.0016134
109551,0.98993343
109552,1.0075676
109553,1.0113335
109554,1.0071138
109555,1.000837
109556,0.9775498
109557,1.0295348
109558,1.0271527
109559,1.0789766
109560,1.1811558
109561,1.1143317
109562,1.0878341
109563,1.0726079
109564,1.0550458
109565,1.0352066
109566,1.0352466
109567,1.0487363
109568,1.0202426
109569,1.02159
109570,1.0075425
109571,1.0118581
109572,1.0200986
109573,1.0012089
109574,1.0258577
109575,1.006775
109576,1.0228179
109577,1.0089548
109578,0.99118346
109579,1.0170143
109580,1.0079334
109581,0.9987798
109582,0.98665303
109583,0.9883671
109584,0.9925264
109585,1.0014523
109586,1.0038295
109587,0.99046093
109588,0.99540764
109589,1.0252792
109590,0.98217165
109591,0.98634475
109592,0.9950387
109593,0.9991816
109594,0.98374015
109595,0.9805686
