c,f
292668,0.9994008
292669,0.9994981
292670,1.0003383
292671,1.0002234
292672,1.0006104
292673,0.9992223
292674,0.9985136
292675,1.0006396
292676,1.0002389
292677,1.000474
292678,1.0080651
292679,1.008434
292680,1.0037665
292681,1.0035833
292682,1.0024823
292683,1.0025557
292684,1.001179
292685,0.99987173
292686,1.0014243
292687,1.0002571
292688,1.0002022
292689,1.0005656
292690,1.0003933
292691,1.0004239
292692,0.9984988
292693,1.0004262
292694,0.99968034
292695,0.9999991
292696,0.99937433
292697,0.9992695
292698,0.99945253
292699,1.0001453
292700,1.0001829
292701,1.0001885
292702,0.9978434
292703,0.99912685
292704,1.0000309
292705,0.99970984
292706,1.0003202
292707,0.99972105
292708,1.0002989
292709,1.0006192
292710,0.9990125
292711,0.99988496
292712,1.0003734
