c,f
82663,0.9972244
82664,1.003596
82665,1.0009623
82666,1.006605
82667,1.0046842
82668,1.0098127
82669,0.99973327
82670,0.99902725
82671,1.0008966
82672,0.99710876
82673,0.9971438
82674,0.99765706
82675,1.0057405
82676,0.99492276
82677,0.9994821
82678,1.0018297
82679,0.9997451
82680,0.99917006
82681,0.9977567
82682,0.9977966
82683,0.99918795
82684,1.004211
82685,0.99603206
82686,0.9925191
82687,1.0001283
82688,0.99041593
82689,1.0067542
82690,0.9990193
82691,0.993729
82692,0.99886703
82693,0.9971145
82694,0.99961644
82695,0.9956507
82696,0.9958773
82697,1.0043697
82698,1.0049957
82699,0.99696475
82700,1.0023924
82701,0.99564326
82702,0.9993888
82703,0.99980533
82704,0.99633044
82705,1.0096887
82706,0.9956263
82707,0.9974428
82708,1.0061271
82709,1.004034
82710,0.9998632
82711,0.9993017
82712,1.0060154
82713,1.098417
82714,1.0725195
82715,1.025814
82716,1.0243814
82717,1.0188618
82718,1.0146452
82719,1.013668
82720,1.0065387
82721,1.0160965
82722,1.0063246
82723,1.0084621
82724,1.0064272
82725,1.0069145
82726,0.9996739
82727,1.0062907
82728,1.0059909
82729,1.0071981
82730,1.0045029
82731,0.9989433
82732,1.0050569
82733,1.0132805
82734,1.0070506
82735,1.0020424
82736,1.0011847
82737,0.9979752
82738,1.0044645
82739,0.9998598
82740,0.9997776
82741,1.0067902
82742,1.0007688
82743,1.0053675
82744,1.0071441
82745,0.99941456
82747,1.0023313
82748,1.0020503
82749,0.9963697
82750,0.9965212
82751,0.9943413
82752,0.9983619
82753,0.9908911
82754,1.0057788
82755,0.99104124
82756,0.9931843
82757,1.0011606
82758,0.99935514
82759,1.000451
82760,0.99473727
82761,0.99275947
82762,0.9998674
82763,1.0033466
82764,0.99173117
82765,1.000932
82766,1.007389
82767,1.0020897
82768,1.0000972
82769,1.0040134
82770,1.0071814
82771,0.99146384
82772,1.0040425
82773,1.0015875
82774,1.0035485
82775,1.0088712
82776,0.9980372
82777,0.99786115
82778,1.0021125
82779,1.0024139
82780,1.003578
82781,1.0035818
82782,0.9933582
82783,0.9989989
82784,0.9968978
82785,1.0023936
82786,1.006946
82787,0.999983
82788,1.0011638
82789,0.9996741
82790,0.9939219
82791,0.99571365
82792,0.99945843
82793,0.9968761
82794,0.99810976
82795,0.9997743
82796,1.0047268
82797,0.9949346
82798,0.9973238
82799,0.9904966
82800,0.99979377
