c,f
125480,0.9940708
125481,0.99022263
125482,0.99825305
125483,0.9945245
125484,0.983522
125485,0.99495023
125486,1.0058166
125487,0.99979025
125488,1.0527265
125489,1.3562222
125490,2.0522094
125491,2.457811
125492,2.3108745
125493,2.0239353
125494,1.7882864
125495,1.5741456
125496,1.4222903
125497,1.3447266
125498,1.3260425
125499,1.3017217
125500,1.2513459
125501,1.2208806
125502,1.2239938
125503,1.2063161
125504,1.1889356
125505,1.1618295
125506,1.1342547
125507,1.1279694
125508,1.1254182
125509,1.1343775
125510,1.1205177
125511,1.1010802
125512,1.0828767
125513,1.0765086
125514,1.0575992
125515,1.0625967
125516,1.0730175
