c,f
135963,0.99891925
135964,1.0013891
135965,0.9964337
135966,1.0019654
135967,0.99732226
135968,0.99738216
135969,0.99729925
135970,1.0002426
135971,1.00304
135972,1.0031464
135973,1.0003428
135974,0.99973804
135975,1.0054479
135976,1.0009933
135977,0.99725765
135978,1.0025252
135979,0.99848604
135980,1.0018687
135981,1.0004926
135982,0.997394
135983,0.9989872
135984,0.99893284
135985,0.9986019
135986,1.0014083
135987,1.0013877
135988,0.99830616
135989,1.0023516
135990,1.00216
135991,0.99704
135992,0.9989663
135993,1.0024569
135994,0.9983741
135995,1.0006545
135996,1.0008706
135997,0.9972934
135998,0.9984373
135999,0.9961156
136000,0.9995781
136001,0.9984812
136002,1.003645
136003,1.0013403
136004,0.99648726
136005,1.0014352
136006,0.9969289
136007,1.0000385
136008,0.99830693
136009,1.0001262
136010,1.0041012
136011,1.0014956
136012,1.0038395
136013,1.0075696
136014,1.0171498
136015,1.0154803
136016,1.0095637
136017,1.0068579
136018,1.0090618
136019,1.0066608
136020,1.0029484
136021,1.0022116
136022,1.0016295
136023,1.0016527
136024,1.0008253
136025,1.004087
136026,1.0021852
136027,0.9981655
136028,0.998502
136029,1.0049943
136030,0.9980902
136031,0.99994963
136032,0.99995965
136033,0.9997088
136034,0.99857765
136035,0.9996211
136036,0.99750656
136037,1.0021161
136038,1.000241
136039,0.99796844
136040,0.99965703
136041,0.9984706
136042,1.0008825
136043,1.001716
136044,1.0016366
136045,1.000829
136046,1.0021675
136047,1.002468
136048,0.99934936
136049,0.99972695
136050,1.0006734
136051,0.9998236
136052,0.9980122
136053,0.9996486
136054,1.0005902
136055,0.9974078
136056,0.9979658
136057,1.0011109
136058,0.9985657
136059,1.0001446
136060,0.99900806
136061,0.99952126
136062,1.0026189
136063,0.99756527
136064,0.997331
136065,0.997488
136066,1.0006238
136067,1.0004791
136068,0.99833274
136069,0.99810725
136070,0.9998632
136071,0.9983033
136072,0.99908155
136073,1.0007403
136074,1.0015835
136075,1.0005665
136076,0.999394
136077,1.003385
136078,0.99656355
136079,1.0032899
136080,1.0006661
136081,1.0027711
136082,1.0020949
136083,0.99831945
136084,1.0001376
136085,1.0026635
136086,1.001951
136087,0.9975752
136088,0.99688816
136089,1.0004147
136090,1.0008419
136091,0.9992926
136092,0.9969492
136093,0.9992068
136094,1.0014973
136095,0.9999154
136096,0.999512
136097,0.99953264
136098,0.9978447
136099,0.999641
136100,0.9993598
