c,f
291773,1.0003296
291774,1.0016688
291775,1.000324
291776,0.99940443
291777,1.0007871
291778,1.001025
291779,1.0008601
291780,1.0010712
291781,0.9990574
291782,0.99981004
291783,1.0006493
291784,0.99974304
291785,0.9997453
291786,1.0004536
291787,1.0000176
291788,1.0008181
291789,1.0001535
291790,1.0019666
291791,1.0072244
291792,1.0078392
291793,1.0069693
291794,1.0070353
291795,1.0068966
291796,1.0072559
291797,1.0057051
291798,1.0061753
291799,1.0054792
291800,1.0036162
291801,1.0046877
291802,1.0033251
291803,1.0043933
291804,1.0037
291805,1.0055144
291806,1.0066986
291807,1.0046113
291808,1.003992
291809,1.0009649
291810,1.0021652
291811,1.0026587
291812,1.0031629
291813,1.0032564
291814,1.002873
291815,1.001721
291816,0.9998481
291817,1.0018767
291818,1.0015833
291819,1.0025307
291820,1.0019451
291821,1.0018604
291822,1.0021105
291823,1.0016538
291824,1.0015484
291825,1.0010473
291826,1.0011172
291827,1.000739
291828,0.99997514
291829,1.0013641
291830,1.0010098
291831,1.0017482
291832,1.000425
291833,1.0012592
291834,1.0010421
291835,0.99958026
291836,0.99881643
291837,1.00104
291838,1.0006022
291839,1.0015461
291840,0.9994448
291841,1.0005106
291842,0.999058
291843,0.9997274
291844,0.99851817
291845,0.9999829
